Niddrie,56 Haldane Rd,3,h,,VB,Nelson,02-06-2018,3042,Western Metropolitan,2291,10.4,Moonee Valley City Council
Niddrie,202/503 Keilor Rd,2,u,370000,VB,Nelson,02-06-2018,3042,Western Metropolitan,2291,10.4,Moonee Valley City Council
Noble Park,13 Stackpoole St,3,h,,PI,Barry,02-06-2018,3174,South-Eastern Metropolitan,11806,22.7,Greater Dandenong City Council
North Melbourne,16 Kipling St,2,h,1250000,S,Jellis,02-06-2018,3051,Northern Metropolitan,6821,1.8,Melbourne City Council
North Melbourne,29 Stawell St,2,h,850000,PI,W.B.,02-06-2018,3051,Northern Metropolitan,6821,1.8,Melbourne City Council
North Warrandyte,41 Valias St,3,h,1105000,S,Gardiner,02-06-2018,3113,Eastern Metropolitan,1058,21.1,Nillumbik Shire Council
Northcote,99 Beaconsfield Pde,2,h,1125000,S,Nelson,02-06-2018,3070,Northern Metropolitan,11364,5.3,Darebin City Council
Northcote,206/8 Breavington Wy,2,u,560000,VB,Buckingham,02-06-2018,3070,Northern Metropolitan,11364,5.3,Darebin City Council
Northcote,18 Candy St,3,h,1655000,S,Jellis,02-06-2018,3070,Northern Metropolitan,11364,5.3,Darebin City Council
Northcote,5/53 Gadd St,2,t,725000,S,Jellis,02-06-2018,3070,Northern Metropolitan,11364,5.3,Darebin City Council
Northcote,14 Harper St,3,h,,S,Nelson,02-06-2018,3070,Northern Metropolitan,11364,5.3,Darebin City Council
Northcote,6/414 High St,2,u,579000,S,Harcourts,02-06-2018,3070,Northern Metropolitan,11364,5.3,Darebin City Council
Northcote,5/10 Langwells Pde,3,t,1020000,PI,McGrath,02-06-2018,3070,Northern Metropolitan,11364,5.3,Darebin City Council
Northcote,158 Mitchell St,4,h,1506000,S,Nelson,02-06-2018,3070,Northern Metropolitan,11364,5.3,Darebin City Council
Northcote,29 Tanner Gr,3,h,995000,PI,Woodards,02-06-2018,3070,Northern Metropolitan,11364,5.3,Darebin City Council
Nunawading,27 Luckie St,4,h,1455000,S,Noel,02-06-2018,3131,Eastern Metropolitan,4973,15.4,Manningham City Council
Oak Park,10 Ethel St,5,h,1320000,S,Brad,02-06-2018,3046,Northern Metropolitan,2651,11.2,Moreland City Council
Oak Park,9/37 Rhodes Pde,2,u,550000,VB,Nelson,02-06-2018,3046,Northern Metropolitan,2651,11.2,Moreland City Council
Oak Park,14 Ridge Rd,3,h,,PI,Brad,02-06-2018,3046,Northern Metropolitan,2651,11.2,Moreland City Council
Oak Park,2/52 Watt Av,3,u,640000,VB,Brad,02-06-2018,3046,Northern Metropolitan,2651,11.2,Moreland City Council
Oak Park,1/45 Xavier St,3,t,807500,S,Eview,02-06-2018,3046,Northern Metropolitan,2651,11.2,Moreland City Council
Oakleigh,2/25 Grant St,3,u,1000000,S,Buxton,02-06-2018,3166,Southern Metropolitan,3224,12.3,Monash City Council
Ormond,26B Walsh St,4,t,1202500,SP,Jellis,02-06-2018,3204,Southern Metropolitan,3578,11.4,Glen Eira City Council
Ormond,29 Wimmera St,4,h,2112000,S,Gary,02-06-2018,3204,Southern Metropolitan,3578,11.4,Glen Eira City Council
Parkdale,2/162 Como Pde W,3,t,1075000,S,Hodges,02-06-2018,3195,South-Eastern Metropolitan,5087,21.5,Kingston City Council
Pascoe Vale,5 Archibald St,5,h,1400000,VB,Nelson,02-06-2018,3044,Northern Metropolitan,7485,8.5,Moreland City Council
Pascoe Vale,4/70 Bolingbroke St,4,t,,S,Brad,02-06-2018,3044,Northern Metropolitan,7485,8.5,Moreland City Council
Pascoe Vale,11 Irma Gr,3,h,985000,S,Brad,02-06-2018,3044,Northern Metropolitan,7485,8.5,Moreland City Council
Pascoe Vale,136 Landells Rd,3,h,820000,S,Ray,02-06-2018,3044,Northern Metropolitan,7485,8.5,Moreland City Council
Pascoe Vale,2/4 Plymouth Av,3,t,782500,S,Brad,02-06-2018,3044,Northern Metropolitan,7485,8.5,Moreland City Council
Plumpton,65 Orbis Av,3,h,600000,S,YPA,02-06-2018,3335,Western Metropolitan,1490,23.8,Melton City Council
Point Cook,17 Caledonian Wy,3,h,,PN,LJ,02-06-2018,3030,Western Metropolitan,15542,14.7,Wyndham City Council
Point Cook,7 Marshall Tce,4,h,,PI,Ray,02-06-2018,3030,Western Metropolitan,15542,14.7,Wyndham City Council
Point Cook,20 Ribbon Cl,4,h,638500,S,hockingstuart,02-06-2018,3030,Western Metropolitan,15542,14.7,Wyndham City Council
Point Cook,10 Rivulet Dr,4,h,750000,VB,hockingstuart,02-06-2018,3030,Western Metropolitan,15542,14.7,Wyndham City Council
Point Cook,44 Solitude Cr,4,h,,SN,Ray,02-06-2018,3030,Western Metropolitan,15542,14.7,Wyndham City Council
Point Cook,7 Suva St,4,h,,PI,Ray,02-06-2018,3030,Western Metropolitan,15542,14.7,Wyndham City Council
Point Cook,52 Vaucluse Bvd,4,h,1013000,SP,hockingstuart,02-06-2018,3030,Western Metropolitan,15542,14.7,Wyndham City Council
Port Melbourne,5 Bath Pl,2,h,1410000,S,Frank,02-06-2018,3207,Southern Metropolitan,8648,3.5,Melbourne City Council
Port Melbourne,502/65 Beach St,2,u,1325000,S,McGrath,02-06-2018,3207,Southern Metropolitan,8648,3.5,Melbourne City Council
Port Melbourne,177 Farrell St,2,h,1245000,SP,Buxton,02-06-2018,3207,Southern Metropolitan,8648,3.5,Melbourne City Council
Port Melbourne,10 Griffin Cr,3,h,,VB,Buxton,02-06-2018,3207,Southern Metropolitan,8648,3.5,Melbourne City Council
Port Melbourne,382 Ross St,3,h,1625000,S,Marshall,02-06-2018,3207,Southern Metropolitan,8648,3.5,Melbourne City Council
Port Melbourne,3/36 Rouse St,4,u,1400000,S,Biggin,02-06-2018,3207,Southern Metropolitan,8648,3.5,Melbourne City Council
Port Melbourne,13 The Cove,3,h,,SP,Jellis,02-06-2018,3207,Southern Metropolitan,8648,3.5,Melbourne City Council
Prahran,14 Airlie Av,4,h,,S,Marshall,02-06-2018,3181,Southern Metropolitan,7717,4.6,Stonnington City Council
Prahran,10/60 Chomley St,2,u,545000,S,Jellis,02-06-2018,3181,Southern Metropolitan,7717,4.6,Stonnington City Council
Prahran,12/43 Grandview Gr,1,u,446000,S,Biggin,02-06-2018,3181,Southern Metropolitan,7717,4.6,Stonnington City Council
Prahran,4 Leila St,4,h,2800000,PI,hockingstuart,02-06-2018,3181,Southern Metropolitan,7717,4.6,Stonnington City Council
Prahran,150 Peel St,3,h,1420000,S,Jellis,02-06-2018,3181,Southern Metropolitan,7717,4.6,Stonnington City Council
Prahran,3/21 Wynnstay Rd,3,t,1310000,S,Jellis,02-06-2018,3181,Southern Metropolitan,7717,4.6,Stonnington City Council
Preston,1/22 Furzer St,3,t,770000,PI,Barry,02-06-2018,3072,Northern Metropolitan,14577,8.4,Darebin City Council
Preston,33 James St,3,h,810000,S,Love,02-06-2018,3072,Northern Metropolitan,14577,8.4,Darebin City Council
Preston,84 Regent St,5,h,1475000,S,Nelson,02-06-2018,3072,Northern Metropolitan,14577,8.4,Darebin City Council
Preston,90 Spring St,3,t,781000,S,Nelson,02-06-2018,3072,Northern Metropolitan,14577,8.4,Darebin City Council
Preston,11 Townhall Av,3,h,1050000,SP,RW,02-06-2018,3072,Northern Metropolitan,14577,8.4,Darebin City Council
Reservoir,38 Ayr St,3,h,,SP,RW,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,1/116 Boldrewood Pde,2,u,550000,S,hockingstuart,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,25 Crawley St,3,h,1225000,PI,Barry,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,2/54 Davidson St,3,t,670000,PI,Barry,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,2 Kyneton Av,3,h,630000,PI,Ray,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,49 Locher Av,3,h,700000,S,Stockdale,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,7 Luke St,2,h,830000,S,Stockdale,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,25 Nisbett St,3,h,700000,SP,RW,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,2/8 Oconnor St,2,u,540000,PI,Barry,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,3/10 Pershing St,2,t,650000,SP,Nelson,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,2/72 Purinuan Rd,3,t,650000,S,Woodards,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Reservoir,27 Wilkinson St,2,h,829000,S,Jellis,02-06-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Richmond,203/1 Barnet Wy,3,u,1150000,VB,Scott,02-06-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,2/51 Bendigo St,2,t,900000,S,hockingstuart,02-06-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,503/9 Griffiths St,3,u,1720000,S,Marshall,02-06-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,13/5 Stillman St,3,t,1150000,PI,Biggin,02-06-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,3/28 Tanner St,2,u,895000,S,Jellis,02-06-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Ringwood,19 Kitson St,3,h,720000,S,Fletchers,02-06-2018,3134,Eastern Metropolitan,7785,19.9,Maroondah City Council
Ringwood East,9 Marwarra St,3,h,,S,Jellis,02-06-2018,3135,Eastern Metropolitan,4407,21.3,Maroondah City Council
Ringwood East,25 Morinda St,3,h,,PI,Philip,02-06-2018,3135,Eastern Metropolitan,4407,21.3,Maroondah City Council
Ringwood East,17 Talofa Av,3,h,1135000,SA,Philip,02-06-2018,3135,Eastern Metropolitan,4407,21.3,Maroondah City Council
Ringwood East,1/3 Wenwood St,3,h,735000,SP,Noel,02-06-2018,3135,Eastern Metropolitan,4407,21.3,Maroondah City Council
Ringwood North,27 Through Rd,4,h,900000,VB,Hoskins,02-06-2018,3134,Eastern Metropolitan,3619,19.9,Manningham City Council
Rowville,12 Fernlea Av,3,h,815000,S,Harcourts,02-06-2018,3178,South-Eastern Metropolitan,11667,23.5,Knox City Council
Roxburgh Park,13 Donvale Av,3,h,,W,FN,02-06-2018,3064,Northern Metropolitan,5833,20.6,Hume City Council
Roxburgh Park,3 Parnell Ct,4,h,620000,S,Raine,02-06-2018,3064,Northern Metropolitan,5833,20.6,Hume City Council
Roxburgh Park,11 Truscott Av,4,h,570000,VB,Love,02-06-2018,3064,Northern Metropolitan,5833,20.6,Hume City Council
Seaford,64 Claude St,3,h,621000,S,Munn,02-06-2018,3198,South-Eastern Metropolitan,8077,35.4,Frankston City Council
Seddon,96 Alexander St,2,t,765000,SA,Compton,02-06-2018,3011,Western Metropolitan,2417,5.1,Maribyrnong City Council
Seddon,14 Hyde St,2,h,1052000,S,Jas,02-06-2018,3011,Western Metropolitan,2417,5.1,Maribyrnong City Council
South Kingsville,60 Blackshaws Rd,3,h,1330000,S,Williams,02-06-2018,3015,Western Metropolitan,984,6.2,Hobsons Bay City Council
South Melbourne,20 Mountain St,3,h,1560000,S,Branon,02-06-2018,3205,Southern Metropolitan,5943,1.9,Port Phillip City Council
South Morang,5 Amber Ct,3,h,570000,S,RW,02-06-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Morang,53 Capri Cl,4,h,,SN,Iconek,02-06-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Morang,7 Foxtail Tce,5,h,695000,S,HAR,02-06-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Morang,2 Galette Pl,4,h,740000,S,HAR,02-06-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Morang,79 Hawkstowe Pde,4,h,,SN,The,02-06-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Morang,19 Kylemore Dr,3,h,630000,SP,HAR,02-06-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Morang,7 Raphael Ri,4,h,986000,S,Iconek,02-06-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Yarra,8/10 Affleck St,1,u,,SN,Cocoon,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,25A Albion St,3,h,,SP,Jellis,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,6/52 Arthur St,2,u,510000,SP,Biggin,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,4/101 Caroline St,2,u,1320000,S,hockingstuart,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,405/657 Chapel St,2,u,800000,VB,Biggin,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,9/44 Darling St,2,u,,SP,hockingstuart,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,7/51 Murphy St,2,u,680000,S,hockingstuart,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,2/191 Williams Rd,2,u,605000,S,Jellis,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,3/241 Williams Rd,2,u,650000,VB,Jellis,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,1201/18 Yarra St,3,u,1150000,PI,Kay,02-06-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
Southbank,173/38 Kavanagh St,2,u,512000,S,MICM,02-06-2018,3006,Southern Metropolitan,8400,0.7,Melbourne City Council
Springvale,12 Grace St,3,h,718000,S,Savoy,02-06-2018,3171,South-Eastern Metropolitan,7412,20.8,Greater Dandenong City Council
St Albans,42 Andrea St,2,u,,W,YPA,02-06-2018,3021,Western Metropolitan,14042,14,Brimbank City Council
St Albans,115 Denton Av,3,h,630000,SP,YPA,02-06-2018,3021,Western Metropolitan,14042,14,Brimbank City Council
St Albans,6 Jeffrey Cl,3,h,638000,S,Bells,02-06-2018,3021,Western Metropolitan,14042,14,Brimbank City Council
St Albans,12 Kodre St,4,h,,W,Barry,02-06-2018,3021,Western Metropolitan,14042,14,Brimbank City Council
St Albans,9 Moffat St,3,h,620000,PI,United,02-06-2018,3021,Western Metropolitan,14042,14,Brimbank City Council
St Kilda,4/56 Acland St,2,u,760000,VB,Buxton,02-06-2018,3182,Southern Metropolitan,13240,5,Port Phillip City Council
St Kilda,32/3 Alfred Sq,1,u,560000,S,hockingstuart,02-06-2018,3182,Southern Metropolitan,13240,5,Port Phillip City Council
St Kilda,32 Clyde St,2,h,,S,Marshall,02-06-2018,3182,Southern Metropolitan,13240,5,Port Phillip City Council
Strathmore,72 Bournian Av,4,h,,PI,Brad,02-06-2018,3041,Western Metropolitan,3284,8.2,Moonee Valley City Council
Strathmore,3 Vision St,4,h,1145000,S,Nelson,02-06-2018,3041,Western Metropolitan,3284,8.2,Moonee Valley City Council
Sunbury,2 Augusta Cl,3,h,450000,S,Leeburn,02-06-2018,3429,Western Metropolitan,14092,31.7,Hume City Council
Sunbury,19 Fingleton Cr,4,h,510000,SP,YPA,02-06-2018,3429,Western Metropolitan,14092,31.7,Hume City Council
Sunbury,9 Hill Gr,3,h,495000,S,Leeburn,02-06-2018,3429,Western Metropolitan,14092,31.7,Hume City Council
Sunshine,7 Yewers St,2,h,,PI,HAR,02-06-2018,3020,Western Metropolitan,3755,10.5,Brimbank City Council
Sunshine North,8 Roussac Ct,3,h,665000,S,Douglas,02-06-2018,3020,Western Metropolitan,4217,10.5,Brimbank City Council
Sunshine West,3 Fairbairn Rd,5,h,652000,S,RW,02-06-2018,3020,Western Metropolitan,6763,10.5,Brimbank City Council
Sunshine West,31 Fontana Cl,4,h,955000,SP,Douglas,02-06-2018,3020,Western Metropolitan,6763,10.5,Brimbank City Council
Sunshine West,8A Gayle Cl,4,t,,PI,Barry,02-06-2018,3020,Western Metropolitan,6763,10.5,Brimbank City Council
Sunshine West,19 Kosky St,3,h,680000,VB,Bells,02-06-2018,3020,Western Metropolitan,6763,10.5,Brimbank City Council
Sunshine West,2 Nash Ct,3,h,,PI,GL,02-06-2018,3020,Western Metropolitan,6763,10.5,Brimbank City Council
Sunshine West,145 Ridgeway Pde,3,h,671000,S,Barry,02-06-2018,3020,Western Metropolitan,6763,10.5,Brimbank City Council
Surrey Hills,4/12 Essex Rd,2,u,671000,S,Ray,02-06-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,5 Willcyrus St,4,h,,SN,Fletchers,02-06-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Sydenham,64 Stagecoach Cr,3,h,660000,S,Bells,02-06-2018,3037,Western Metropolitan,3640,18,Brimbank City Council
Taylors Hill,5 Pacific Bvd,4,h,,VB,YPA,02-06-2018,3037,Western Metropolitan,4242,18,Melton City Council
Taylors Hill,18 Redcliffe Tce,4,h,,PI,HAR,02-06-2018,3037,Western Metropolitan,4242,18,Melton City Council
Templestowe,12 Colonsay St,3,h,1170000,S,Barry,02-06-2018,3106,Eastern Metropolitan,6202,15.5,Manningham City Council
Templestowe,2 Hermann Ct,5,h,2550000,VB,Jellis,02-06-2018,3106,Eastern Metropolitan,6202,15.5,Manningham City Council
Templestowe,1 Kolor Wy,4,h,1300000,PI,Fletchers,02-06-2018,3106,Eastern Metropolitan,6202,15.5,Manningham City Council
Templestowe,51 Taparoo Rd,4,h,1600000,VB,Jellis,02-06-2018,3106,Eastern Metropolitan,6202,15.5,Manningham City Council
Templestowe Lower,4 Totara Ct,4,h,1250000,VB,Fletchers,02-06-2018,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Thomastown,2/2 Elm St,2,t,528000,S,HAR,02-06-2018,3074,Northern Metropolitan,7955,15.3,Whittlesea City Council
Thomastown,11 Stewart St,3,h,1110000,S,HAR,02-06-2018,3074,Northern Metropolitan,7955,15.3,Whittlesea City Council
Thornbury,130 Ballantyne St,3,h,1440000,S,McGrath,02-06-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,3/153 Ballantyne St,3,t,885000,S,McGrath,02-06-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,2/58 Clarendon St,2,u,730000,SP,McGrath,02-06-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,237 Darebin Rd,3,h,,SN,McGrath,02-06-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,10 Hobson St,3,h,,SN,Biggin,02-06-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,7 Martin St,3,h,1490000,S,Love,02-06-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,33 Rossmoyne St,3,h,1180000,S,Jellis,02-06-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,3/30 Strettle St,1,u,393000,S,Nelson,02-06-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,2/40 Swift St,1,u,354500,S,Love,02-06-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Toorak,6/33 Albany Rd,2,t,,S,RT,02-06-2018,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,42/46 Lansell Rd,2,u,,S,Kay,02-06-2018,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,5 Theodore Ct,5,h,4000000,S,Abercromby's,02-06-2018,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
