Reservoir,9 Station St,3,h,970000,VB,Barry,01-09-2018,3073,Northern Metropolitan,21650,12,Darebin City Council
Richmond,126 Brighton St,3,h,1760000,SP,Biggin,01-09-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,286 Burnley St,3,h,,S,Biggin,01-09-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,9 Corsair St,2,h,917500,PI,Jellis,01-09-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,20 Durham St,4,h,,S,Marshall,01-09-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,134/8 Garfield St,1,u,,PI,Ray,01-09-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,66 Hunter St,3,h,1500000,S,Biggin,01-09-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,6/200 Lennox St,2,u,,PN,Fletchers,01-09-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Richmond,147/73 River St,1,u,455000,SP,Biggin,01-09-2018,3121,Northern Metropolitan,14949,2.4,Yarra City Council
Ringwood,11 Adele Ct,4,h,,SN,Hoskins,01-09-2018,3134,Eastern Metropolitan,7785,19.9,Maroondah City Council
Ringwood East,3/11 Alexandra Rd,3,u,,W,Elite,01-09-2018,3135,Eastern Metropolitan,4407,21.3,Maroondah City Council
Rosanna,2/4 Grove Rd,2,h,,SN,Fletchers/Fletchers,01-09-2018,3084,Eastern Metropolitan,3540,8.9,Banyule City Council
Rosanna,45 Stanton Cr,5,h,1380000,S,Miles,01-09-2018,3084,Eastern Metropolitan,3540,8.9,Banyule City Council
Roxburgh Park,10 Brushwood Cct,5,h,640000,VB,hockingstuart,01-09-2018,3064,Northern Metropolitan,5833,20.6,Hume City Council
Roxburgh Park,4 Johnson Ct,3,h,547000,S,HAR,01-09-2018,3064,Northern Metropolitan,5833,20.6,Hume City Council
Roxburgh Park,22 Thames Wy,3,h,,W,Ray,01-09-2018,3064,Northern Metropolitan,5833,20.6,Hume City Council
Sandringham,4/184 Beach Rd,2,u,,VB,Buxton,01-09-2018,3191,Southern Metropolitan,4497,15.2,Bayside City Council
Seddon,6a Bellairs Av,4,h,1340000,PI,Jas,01-09-2018,3011,Western Metropolitan,2417,5.1,Maribyrnong City Council
South Melbourne,260 Albert Rd,2,h,2600000,VB,The,01-09-2018,3205,Southern Metropolitan,5943,1.9,Port Phillip City Council
South Melbourne,190 Bank St,2,u,875000,S,Cayzer,01-09-2018,3205,Southern Metropolitan,5943,1.9,Port Phillip City Council
South Melbourne,87 Bank St,4,h,1200000,S,Buxton,01-09-2018,3205,Southern Metropolitan,5943,1.9,Port Phillip City Council
South Melbourne,23/69 Dorcas St,2,u,698500,S,Hodges,01-09-2018,3205,Southern Metropolitan,5943,1.9,Port Phillip City Council
South Melbourne,402 Park St,3,h,1465000,S,Greg,01-09-2018,3205,Southern Metropolitan,5943,1.9,Port Phillip City Council
South Morang,8 Bracken Wy,3,h,647500,SP,Barry,01-09-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Morang,7 Harmony Dr,4,h,572000,S,Millership,01-09-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Morang,19 Woodruff Rd,4,h,645000,VB,Jellis,01-09-2018,3752,Northern Metropolitan,7969,20.5,Whittlesea City Council
South Yarra,32 Avoca St,3,h,,S,Kay,01-09-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,9/16 Kensington Rd,2,u,570000,VB,Jellis,01-09-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,64 Oban St,4,h,2700000,VB,Marshall,01-09-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,508A Punt Rd,8,h,1456000,S,hockingstuart,01-09-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,205/334 Toorak Rd,2,u,,PI,Marshall,01-09-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,10/371 Toorak Rd,4,u,2100000,SP,Kay,01-09-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
South Yarra,70W Toorak Rd,3,h,3875000,SP,Kay,01-09-2018,3141,Southern Metropolitan,14887,2.7,Melbourne City Council
Southbank,5/58 Wells St,2,u,,PN,Ray,01-09-2018,3006,Southern Metropolitan,8400,0.7,Melbourne City Council
Springvale,35 Princess Av,2,h,,S,Barry,01-09-2018,3171,South-Eastern Metropolitan,7412,20.8,Greater Dandenong City Council
Springvale South,1/2 Janine Rd,3,u,,PI,Barry,01-09-2018,3172,South-Eastern Metropolitan,4054,22.2,Greater Dandenong City Council
St Kilda,29 Charles St,3,h,1600000,SP,Marshall,01-09-2018,3182,Southern Metropolitan,13240,5,Port Phillip City Council
St Kilda,5/13 Crimea St,2,u,520000,VB,Wilson,01-09-2018,3182,Southern Metropolitan,13240,5,Port Phillip City Council
St Kilda,6/50 Fitzroy St,1,u,441000,SP,Biggin,01-09-2018,3182,Southern Metropolitan,13240,5,Port Phillip City Council
St Kilda,6/2 Marriott St,1,u,,PI,Buxton,01-09-2018,3182,Southern Metropolitan,13240,5,Port Phillip City Council
Strathmore,50 Carnarvon Rd,3,h,1500000,S,Brad,01-09-2018,3041,Western Metropolitan,3284,8.2,Moonee Valley City Council
Sunbury,7 Stanford Ct,3,h,,PI,Leeburn,01-09-2018,3429,Western Metropolitan,14092,31.7,Hume City Council
Sunshine,35 Alice St,3,h,700000,VB,Barry,01-09-2018,3020,Western Metropolitan,3755,10.5,Brimbank City Council
Sunshine,36 Ardoyne St,4,h,760000,VB,Sweeney,01-09-2018,3020,Western Metropolitan,3755,10.5,Brimbank City Council
Sunshine,9 Fraser St,4,h,735000,S,Barry,01-09-2018,3020,Western Metropolitan,3755,10.5,Brimbank City Council
Sunshine West,8 Hall St,3,h,620000,VB,Barry,01-09-2018,3020,Western Metropolitan,6763,10.5,Brimbank City Council
Surrey Hills,1/27 Clyde St,3,u,683000,S,Jellis,01-09-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,13 Florence Rd,3,h,,VB,Garvey,01-09-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,45 Florence Rd,5,h,3100000,VB,Jellis,01-09-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,3 Junction Rd,3,h,1600000,VB,Fletchers,01-09-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,35 Kingston Rd,5,h,2425000,SP,Jellis,01-09-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,1/78 Middlesex Rd,3,t,,SP,Fletchers,01-09-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,1/16 Sherwood Rd,2,h,1000000,S,Fletchers,01-09-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,2 Suffolk Rd,4,h,2200000,VB,Fletchers,01-09-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,8 Thistle St,4,h,,SN,Marshall,01-09-2018,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Sydenham,13 Balam Grn,4,h,655000,S,Barry,01-09-2018,3037,Western Metropolitan,3640,18,Brimbank City Council
Sydenham,3/37 Victoria Rd,2,u,405000,SP,YPA,01-09-2018,3037,Western Metropolitan,3640,18,Brimbank City Council
Tarneit,7 Atrium Dr,3,h,550000,SP,Benlor,01-09-2018,3029,Western Metropolitan,10160,18.4,Wyndham City Council
Tarneit,11 Chantelle Pde,4,h,570000,SP,Reliance,01-09-2018,3029,Western Metropolitan,10160,18.4,Wyndham City Council
Tarneit,11/27 Turva Av,3,t,413500,SP,Wyndham,01-09-2018,3029,Western Metropolitan,10160,18.4,Wyndham City Council
Taylors Lakes,5 Angourie Cr,3,h,620000,SP,Barry,01-09-2018,3038,Western Metropolitan,5336,15.5,Brimbank City Council
Taylors Lakes,8 Capricorn Ct,4,h,780000,S,Nelson,01-09-2018,3038,Western Metropolitan,5336,15.5,Brimbank City Council
Taylors Lakes,6 Kohurau Ct,3,h,621000,S,Barry,01-09-2018,3038,Western Metropolitan,5336,15.5,Brimbank City Council
Templestowe,25 Smiths Rd,4,h,1810000,SP,Jellis,01-09-2018,3106,Eastern Metropolitan,6202,15.5,Manningham City Council
Templestowe Lower,18 Ardgower Ct,4,h,1140000,VB,Woodards,01-09-2018,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Templestowe Lower,22 Bilby St,4,h,1020000,VB,Jellis,01-09-2018,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Templestowe Lower,9 Lynnwood Pde,4,h,1500000,PI,Barry,01-09-2018,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Templestowe Lower,45 Waratah Dr,4,h,950000,PI,Fletchers,01-09-2018,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Thomastown,9 Moonah Ct,3,h,,SN,HAR,01-09-2018,3074,Northern Metropolitan,7955,15.3,Whittlesea City Council
Thomastown,38 Murchison Wy,4,h,770000,S,HAR,01-09-2018,3074,Northern Metropolitan,7955,15.3,Whittlesea City Council
Thornbury,36 Gooch St,4,h,1410000,S,Nelson,01-09-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,158 Mansfield St,2,h,830000,PI,McGrath,01-09-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,254 Mansfield St,3,h,,VB,Upside,01-09-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,1/80 Pender St,3,t,875000,PI,Jellis,01-09-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,5/265 Rossmoyne St,1,u,,PI,Ray,01-09-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,31 Swift St,3,h,,S,Nelson,01-09-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Thornbury,3/33 Swift St,3,t,1000000,PI,McGrath,01-09-2018,3071,Northern Metropolitan,8870,7,Darebin City Council
Toorak,12 Edzell Av,3,h,3680000,S,Marshall,01-09-2018,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,12 Hill St,5,h,6700000,VB,Marshall,01-09-2018,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,6/1 Irving Rd,2,u,,PI,RT,01-09-2018,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,6/777 Malvern Rd,3,u,,S,hockingstuart,01-09-2018,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,1 Mandeville Cr,3,h,,PN,RT,01-09-2018,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,7A Ross St,3,h,2130000,PI,Marshall,01-09-2018,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Vermont,2/105 Jolimont Rd,3,h,,PI,RW,01-09-2018,3133,Eastern Metropolitan,4181,17.2,Maroondah City Council
Vermont,88 Terrara Rd,4,h,,PI,Barry,01-09-2018,3133,Eastern Metropolitan,4181,17.2,Maroondah City Council
Wantirna South,33 Riddell Rd,4,h,890000,PI,Barry,01-09-2018,3152,Eastern Metropolitan,7082,14.7,Knox City Council
Werribee,2 McPherson Pl,4,h,,PI,hockingstuart,01-09-2018,3030,Western Metropolitan,16166,14.7,Wyndham City Council
Werribee,5 Sinns Av,2,h,490000,SP,YPA,01-09-2018,3030,Western Metropolitan,16166,14.7,Wyndham City Council
Werribee,11 Yankos Dr,3,h,625000,S,YPA,01-09-2018,3030,Western Metropolitan,16166,14.7,Wyndham City Council
West Footscray,50 Rupert St,4,h,1075000,PI,Biggin,01-09-2018,3012,Western Metropolitan,5058,6.4,Maribyrnong City Council
West Melbourne,3/56 Railway Pl,2,h,800000,PI,Nelson,01-09-2018,3003,Northern Metropolitan,2230,3.1,Melbourne City Council
Westmeadows,25 Bamford Av,3,h,648500,SP,Barry,01-09-2018,3049,Northern Metropolitan,2474,16.5,Hume City Council
Westmeadows,3/3 Gwilt St,3,t,573000,S,Barry,01-09-2018,3049,Northern Metropolitan,2474,16.5,Hume City Council
Wheelers Hill,15 Alex Av,4,h,1172000,S,Ray,01-09-2018,3150,South-Eastern Metropolitan,7392,16.7,Monash City Council
Wheelers Hill,3 Bushland Ct,5,h,1195000,S,Harcourts,01-09-2018,3150,South-Eastern Metropolitan,7392,16.7,Monash City Council
Wheelers Hill,16 Farnham Av,3,h,933000,S,Barry,01-09-2018,3150,South-Eastern Metropolitan,7392,16.7,Monash City Council
Williamstown,16 Joiner St,3,h,,SP,RT,01-09-2018,3016,Western Metropolitan,6380,6.8,Hobsons Bay City Council
Williamstown,2/96 Railway Pl,2,u,630000,S,Williams,01-09-2018,3016,Western Metropolitan,6380,6.8,Hobsons Bay City Council
Windsor,6/217 Dandenong Rd,2,u,810000,VB,hockingstuart,01-09-2018,3181,Southern Metropolitan,4380,4.6,Port Phillip City Council
Windsor,10/14 Newry St,2,u,536000,S,Buxton,01-09-2018,3181,Southern Metropolitan,4380,4.6,Port Phillip City Council
Wollert,11 Chetwynd Gr,4,h,,PI,Upside,01-09-2018,3750,Northern Metropolitan,2940,25.5,Whittlesea City Council
Wyndham Vale,39 Ribblesdale Av,3,h,490000,SP,Barry,01-09-2018,3024,Western Metropolitan,5262,27.2,Wyndham City Council
Yarraville,24 Blackwood St,2,h,925000,VB,Biggin,01-09-2018,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,2 Deakin St,3,h,870000,S,Hodges,01-09-2018,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,58 Hawkhurst St,3,h,1017000,S,Compton,01-09-2018,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,36 Kidman St,4,h,1220000,VB,Jas,01-09-2018,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,2B Stooke St,2,h,920000,VB,Jas,01-09-2018,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Abbotsford,4/3 Princes St,2,t,830000,SP,Biggin,02-06-2018,3067,Northern Metropolitan,4019,3,Yarra City Council
Aberfeldie,5/2 St Kinnord St,1,u,,PI,McDonald,02-06-2018,3040,Western Metropolitan,1543,7.5,Moonee Valley City Council
Airport West,7 Hilbert Rd,4,h,780000,S,Nelson,02-06-2018,3042,Western Metropolitan,3464,10.4,Moonee Valley City Council
Airport West,8 Moorna Dr,1,h,680000,VB,Nelson,02-06-2018,3042,Western Metropolitan,3464,10.4,Moonee Valley City Council
Airport West,2A Patrick Ct,3,t,,VB,Barry,02-06-2018,3042,Western Metropolitan,3464,10.4,Moonee Valley City Council
Albert Park,44 Barrett St,2,h,,PN,RT,02-06-2018,3206,Southern Metropolitan,3280,3,Port Phillip City Council
Albert Park,202 Kerferd Rd,3,h,,SN,Cayzer,02-06-2018,3206,Southern Metropolitan,3280,3,Port Phillip City Council
Albert Park,4/13 Young St,1,u,530000,S,hockingstuart,02-06-2018,3206,Southern Metropolitan,3280,3,Port Phillip City Council
Albion,39 Sydney St,3,h,585000,S,hockingstuart,02-06-2018,3020,Western Metropolitan,2185,10.5,Brimbank City Council
Alphington,3 Roemer Cr,5,h,2930000,S,Nelson,02-06-2018,3078,Northern Metropolitan,2211,5.7,Darebin City Council
Altona Meadows,7 Pine Dr,3,h,665000,SP,hockingstuart,02-06-2018,3028,Western Metropolitan,7630,15.5,Hobsons Bay City Council
Altona North,58 Fifth Av,3,h,,PI,R&H,02-06-2018,3025,Western Metropolitan,5132,9.4,Hobsons Bay City Council
Altona North,26A MacDonald Av,3,h,909000,S,Sweeney,02-06-2018,3025,Western Metropolitan,5132,9.4,Hobsons Bay City Council
Ardeer,13B Rockbank Rd,3,h,610000,PI,hockingstuart,02-06-2018,3022,Western Metropolitan,1281,12.8,Brimbank City Council
Armadale,10 Elgin Av,5,h,,SP,Kay,02-06-2018,3143,Southern Metropolitan,4836,6.3,Stonnington City Council
Armadale,80 Kooyong Rd,4,h,1850000,VB,Jellis,02-06-2018,3143,Southern Metropolitan,4836,6.3,Stonnington City Council
Armadale,3/42 Wattletree Rd,1,u,368500,S,hockingstuart,02-06-2018,3143,Southern Metropolitan,4836,6.3,Stonnington City Council
Ascot Vale,16 Federation St,3,h,985000,PI,Nelson,02-06-2018,3032,Western Metropolitan,6567,4.3,Moonee Valley City Council
Ascot Vale,11 Langs Rd,5,h,,S,Jellis,02-06-2018,3032,Western Metropolitan,6567,4.3,Moonee Valley City Council
Ascot Vale,9/52 Mirams St,2,u,508000,S,Edward,02-06-2018,3032,Western Metropolitan,6567,4.3,Moonee Valley City Council
Ascot Vale,1C Myrnong Cr,2,t,880000,S,Jellis,02-06-2018,3032,Western Metropolitan,6567,4.3,Moonee Valley City Council
Ascot Vale,7 Myrnong Cr,3,h,1410000,PI,Nelson,02-06-2018,3032,Western Metropolitan,6567,4.3,Moonee Valley City Council
Ashburton,22 Keyes St,3,h,,PI,Jellis,02-06-2018,3147,Southern Metropolitan,3052,10.2,Boroondara City Council
Ashwood,17 Ashwood Dr,4,h,1250000,VB,Buxton,02-06-2018,3147,Southern Metropolitan,2894,10.2,Monash City Council
Ashwood,4 Electra Av,3,h,1280000,S,Buxton,02-06-2018,3147,Southern Metropolitan,2894,10.2,Monash City Council
Ashwood,2 Jordan St,3,h,1100000,S,Buxton,02-06-2018,3147,Southern Metropolitan,2894,10.2,Monash City Council
Ashwood,12 Maroondah Rd,4,h,1220000,S,Tim,02-06-2018,3147,Southern Metropolitan,2894,10.2,Monash City Council
Aspendale Gardens,9 Cunningham Cl,5,h,1000000,PI,Buxton,02-06-2018,3195,South-Eastern Metropolitan,2243,21.5,Kingston City Council
Avondale Heights,28 Intervale Dr,5,h,,PI,Moonee,02-06-2018,3034,Western Metropolitan,4502,9.5,Moonee Valley City Council
Avondale Heights,53 Montpellier Dr,3,h,750000,VB,Nelson,02-06-2018,3034,Western Metropolitan,4502,9.5,Moonee Valley City Council
Avondale Heights,53 North Rd,3,h,820000,VB,Nelson,02-06-2018,3034,Western Metropolitan,4502,9.5,Moonee Valley City Council
Balwyn,11 Carrigal St,4,h,,SP,Woodards,02-06-2018,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,40A Power St,3,t,1460000,S,Marshall,02-06-2018,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,4/27 Weir St,2,u,680000,PI,FN,02-06-2018,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,10/206 Whitehorse Rd,2,u,570000,SP,Purplebricks,02-06-2018,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,2/32 Yerrin St,3,h,1415000,S,Marshall,02-06-2018,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,22 Yongala St,5,h,,PI,Woodards,02-06-2018,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn North,14 Duggan St,3,h,,VB,Buxton,02-06-2018,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,64 Maud St,6,h,,S,Jellis,02-06-2018,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Bayswater North,5/285 Canterbury Rd,2,u,455000,S,Ray,02-06-2018,3153,Eastern Metropolitan,3598,23.2,Maroondah City Council
Bayswater North,19 Elmhurst Rd,4,h,1900000,PI,Woodards,02-06-2018,3153,Eastern Metropolitan,3598,23.2,Maroondah City Council
Beaumaris,21 Coronet Gr,3,h,1900000,PI,Buxton,02-06-2018,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,22 Rossmith Av,4,h,1740000,PI,Hodges,02-06-2018,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Bentleigh,2/168 Centre Rd,3,u,,PI,Buxton,02-06-2018,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,7 Daley St,3,h,1300000,PI,Buxton,02-06-2018,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,4/9 Pascoe Av,2,u,870000,S,Gary,02-06-2018,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,9B Small Rd,4,t,1467000,S,Marshall,02-06-2018,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,1/175 Tucker Rd,3,t,,PI,Buxton,02-06-2018,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh East,141 Bignell Rd,4,h,1150000,VB,Woodards,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,2/73 Bignell Rd,3,t,855000,PI,Jellis,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,764 Centre Rd,3,h,960000,PI,C21,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,788 Centre Rd,3,h,860000,S,Gary,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,15B England St,4,t,1250000,PI,Marshall,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,18 Keswick St,4,h,1395000,S,Jellis,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,12 Konrad St,3,h,,VB,Besser,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,69 Lahona Av,5,h,,SP,Marshall,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,123 MacKie Rd,3,h,,S,Woodards,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,21 Monash St,4,h,1385000,VB,Barry,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,42 Valkstone St,5,h,2068000,S,Jellis,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,25A Wamba Rd,2,t,940000,S,Buxton,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,6 Yaralla Rd,3,h,,PI,Ray,02-06-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Berwick,5 Cory Pl,4,h,,PI,HAR,02-06-2018,3806,Eastern Victoria,17093,35.2,Casey City Council
Black Rock,80A Ardoyne St,4,h,2100000,VB,Hodges,02-06-2018,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Black Rock,2/67 Bayview Cr,3,t,1500000,SP,McGrath,02-06-2018,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Black Rock,31 Central Av,4,h,,PI,Branon,02-06-2018,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Black Rock,50 Potter St,4,h,,S,hockingstuart,02-06-2018,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Blackburn,41 Alandale Rd,4,h,1250000,VB,Jellis,02-06-2018,3130,Eastern Metropolitan,5713,13.4,Whitehorse City Council
Blackburn North,60 Shafer Rd,3,h,1090000,VB,Noel,02-06-2018,3130,Eastern Metropolitan,2867,13.4,Whitehorse City Council
Blackburn South,14 Bindy St,4,h,1550000,S,Fletchers,02-06-2018,3130,Eastern Metropolitan,4387,13.4,Whitehorse City Council
Blackburn South,23 Craig St,3,h,1290000,S,Noel,02-06-2018,3130,Eastern Metropolitan,4387,13.4,Whitehorse City Council
Bonbeach,26 Banjo Cct,3,h,757000,S,Ray,02-06-2018,3196,South-Eastern Metropolitan,2887,27,Kingston City Council
Bonbeach,3 Laraine Ct,3,h,630000,VB,Property,02-06-2018,3196,South-Eastern Metropolitan,2887,27,Kingston City Council
Boronia,33 Baldwin Av,4,h,,PI,Savoy,02-06-2018,3155,Eastern Metropolitan,9704,25,Knox City Council
Boronia,11 Donald Ct,3,h,800000,S,LJ,02-06-2018,3155,Eastern Metropolitan,9704,25,Knox City Council
Box Hill,27 Sweetland Rd,4,h,2060000,S,Fletchers,02-06-2018,3128,Eastern Metropolitan,4605,10.9,Whitehorse City Council
Braybrook,31 Hampden St,3,h,765000,S,Barry,02-06-2018,3019,Western Metropolitan,3589,8.6,Maribyrnong City Council
Braybrook,59 South Rd,3,h,700000,VB,Barry,02-06-2018,3019,Western Metropolitan,3589,8.6,Maribyrnong City Council
Briar Hill,2/129 Mountain View Rd,3,u,,PI,Barry,02-06-2018,3088,Eastern Metropolitan,1390,16.1,Banyule City Council
Brighton,4/45 Bay St,3,t,1780000,S,Buxton,02-06-2018,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,18 Lorac Av,5,h,3000000,VB,Marshall,02-06-2018,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton East,40 Baird St,4,h,,S,Marshall,02-06-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,56 Centre Rd,3,h,,S,Marshall,02-06-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,23 Comer St,5,h,,PI,Hodges,02-06-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,7 Edro Av,5,h,4475000,VB,hockingstuart,02-06-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,20 Hornby St,4,h,1515000,SP,Hodges,02-06-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,14 Lysander St,3,h,,PI,Buxton,02-06-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,635 Nepean Hwy,5,h,1870000,S,hockingstuart,02-06-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,10 Stone St,6,h,2990000,S,Marshall,02-06-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,100 Thomas St,3,h,1065000,S,Buxton,02-06-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
